Country,Site,Cluster,Plot,Latitude,Longitude,Depth,pH,Percent_N,Percent_C,Percent_Inorg_C,Percent_Org_C,Am.Ox.Al,Am.Ox.Fe,AmOx.Mn,AmOx.P,Olsen.P,pbi,Caex,Kex,Mgex,Naex,eCEC,Al,Ca,Co,Cr,Cu,Fe,K,Mg,Mn,Na,Ni,P,Pb,S,Zn,As.75,Se.78,Mo.95,Cd.114
Ethiopia,Dambidolo,16,6,8.65047169,35.05151367,Topsoil,5.85,0.17,2.75,0,2.75,4436.863,4402.683,1133.256,94.413,1.2,343.32,10.16,0.19669875,2.760251185,0.054930005,19.11703201,71989.66904,2600.151773,27.54711818,52.5362514,64.93633166,65956.8771,3525.550341,2849.727646,1527.94062,68.50008277,40.87042628,355.329549,15.64135467,123.6437668,38.94777739,3.203935217,1.326536939,0.204998798,0.014354724
Ethiopia,Dambidolo,16,7,8.64710045,35.05270767,Topsoil,5.82,0.16,2.46,0,2.46,2774.214,3255.733,561.784,93.72,2.06,184.14,9.77,0.292499551,3.360205157,0.024381729,19.96480269,45361.5163,2694.76068,16.65713615,50.93823675,18.93705233,38788.04165,3770.91552,2948.114962,834.0142543,57.79085525,26.83961083,299.2039888,9.501288956,114.071403,29.3523336,2.085427441,0.854616511,0.283427176,0.008567988
Ethiopia,Dambidolo,16,8,8.64771843,35.04903793,Topsoil,6.2,0.21,3.2,0,3.2,3315.758,4359.931,1465.68,101.009,2.65,231.97,14.27,0.627945545,6.197140888,0.123597337,29.79263191,60029.59485,3567.41307,38.41286033,59.8204621,42.6910425,87541.28328,3976.172296,4838.511665,2437.24238,64.13137839,27.58968874,406.2029615,18.89835178,139.401662,61.77823094,3.36507252,1.467776672,0.288538773,0.023324621
Ethiopia,Dambidolo,16,9,8.64678001,35.04863358,Topsoil,5.87,0.3,4.71,0,4.71,5290.499,8052.481,1933.683,159.292,2.02,469.93,14.93,0.397263427,8.369857602,0.02828439,34.52259292,69327.52117,3762.879607,39.53938496,35.70398809,18.55860198,99438.32822,2445.20112,4260.663214,2629.291522,69.47987427,22.71126866,523.7470538,16.00443802,187.3994302,84.27603389,1.840401584,1.507193247,0.178156664,0.026976007
Ethiopia,Dambidolo,16,10,8.64655972,35.0499649,Topsoil,5.94,0.2,3.24,0,3.24,3279.091,3877.385,833.804,66.717,1.66,260.07,12.36,0.437847725,4.436674793,0.024831281,23.92514363,59359.63951,4416.066904,26.66445888,31.56539319,72.39290968,66113.64143,6249.731448,6361.41064,1401.346474,72.53841993,21.74085519,331.9781974,12.90353649,132.7320796,60.73524637,4.466819139,1.107342359,0.364487104,0.015505229
Ethiopia,Merar,1,2,9.57470036,42.66463089,Topsoil,7.62,0.78,11.19,3.2,7.99,1451.643,901.028,315.313,921.65,204.22,351.72,31.35,4.142610153,5.315585522,0.323059241,46.73875102,21017.18131,117697.4874,10.75452569,33.58080939,21.33543131,21581.32296,6763.42833,7831.98064,704.1002618,193.0464209,36.66500561,1451.596636,5.539097112,1248.453865,57.65455463,3.764862609,0.969156962,0.795781185,0.153534357
Ethiopia,Merar,1,3,9.57485485,42.66679382,Topsoil,7.79,0.21,4.23,1.7,2.5,3045.147409,1738.104626,486.9341907,321.2496672,5.74,252.04,37.29,1.230129065,2.762417299,0.064684151,43.13538229,46224.36446,62852.87997,20.73488831,75.81645406,31.54536573,45347.55944,9822.426652,14875.68886,1033.447328,191.1297934,82.20947319,491.6948784,10.7724195,363.3958816,69.43848319,6.010473439,1.047345122,0.261624706,0.194001428
Ethiopia,Merar,1,9,9.5756073,42.66215897,Topsoil,7.81,0.36,7.29,3.7,3.55,1871.574,848.061,341.616,308.947,6.54,186.81,29.68,0.389364706,1.848105791,0.075747305,37.91395384,22296.08234,131374.1597,11.20623061,35.32656695,16.41183991,22604.52328,3246.280506,5754.807011,813.4651138,123.1613904,36.68255928,517.5025844,6.048713441,676.1667138,33.58199464,5.005409749,1.048553763,0.612160162,0.167539824
Ethiopia,Merar,1,10,9.57104778,42.66478348,Topsoil,7.96,0.16,3.52,1.6,1.89,2822.403,1461.838,501.246,234.39,2.68,242.93,38.76,0.79925724,4.442258375,0.177777041,52.39116587,48459.08616,63620.96575,19.85091439,77.87925687,31.41402305,45501.92573,9051.112517,14061.36695,977.5518105,147.1482732,83.66456651,342.8677554,10.25368651,287.618368,67.99847334,6.654999476,1.198520332,0.219064903,0.195492787
Ethiopia,Merar,2,2,9.59780026,42.6639061,Topsoil,7.76,0.35,9.31,5.7,3.66,1854.407369,1270.210567,178.179464,274.9178221,5.02,283.09,27.65,1.130719874,1.005013835,0.089340783,34.29968364,21078.99424,177225.3463,10.64125307,33.88677737,17.52901726,22874.91554,4084.152937,6019.980883,530.4888608,121.4503115,34.97640685,440.7561176,4.320038372,576.0638969,31.09542753,3.729501046,0.784487538,0.45605221,0.134612037
Ethiopia,Merar,3,6,9.61621285,42.66311646,Topsoil,8.35,,,,,463.486,530.705,48.808,-8.734,1.92,100.41,13.08,0.176504141,1.594782892,0.153013679,19.62021883,20523.58152,86924.51783,9.481585835,23.51088977,9.190154264,23798.52687,6750.270106,9008.422639,273.8705052,165.8615615,20.60151602,152.4666134,5.554045277,190.6771662,49.05091315,1.514175826,0.686009264,0.269999295,0.054705402
Ethiopia,Merar,3,8,9.61301804,42.6661911,Topsoil,7.92,0.34,8.87,5.3,3.53,2020.512,994.542,158.125,133.008,3.96,185.37,31.85,0.359113136,1.802037581,0.007976391,36.84115497,25841.3549,181689.4525,10.88237954,39.75625965,17.98358789,27213.0089,2752.647737,5168.09499,551.3783881,100.6249707,33.26475192,384.4364431,3.092516545,562.9702854,32.46386123,3.752566665,1.045787803,0.507025159,0.177064232
Ethiopia,Merar,3,9,9.6157198,42.66449738,Topsoil,8.44,0.04,3.43,3,0.39,534.513,378.574,62.921,0.281,1.42,112.61,7.71,0.117439967,2.940988396,0.861450387,10.09197153,10360.64074,101793.2083,6.267289885,17.38564472,8.141004622,10184.01062,1403.608813,4194.448159,216.9951364,278.1997146,17.49005624,124.700082,8.650856554,217.9094335,17.21290267,1.763976984,0.54897497,0.55803469,0.07073318
Ethiopia,Merar,3,10,9.61517716,42.66551971,Topsoil,,0.05,2.07,1.3,0.73,480.395,485.739,79.04,-30.24,1.08,62.63,7.99,0.108262214,1.033753074,0.09759664,6.647272812,6926.9899,56591.76001,3.750928566,11.15956183,5.165990748,10528.36242,1015.45453,2468.210434,181.5666167,69.49660861,10.07370014,80.15528378,15.48986798,144.3776084,23.59306172,1.083984211,0.393322397,0.405840095,0.088526155
Ethiopia,Merar,3,15,9.61068153,42.66796875,Topsoil,7.86,0.4,9.37,5.5,3.89,1181.454,586.053,115.462,84.023,6.9,192.71,27.96,0.609896577,1.753363431,0.097119116,33.98080962,22890.74667,188921.156,11.48118941,33.72476814,17.15191329,22965.11947,3842.706519,7135.76199,604.5406904,146.2732845,35.80662363,465.8415258,4.508479829,671.8586456,32.19651015,4.528407753,0.893725992,0.589846727,0.155108111
Ethiopia,Merar,4,5,9.63181686,42.66034317,Topsoil,7.82,0.26,11.08,8.5,2.58,1344.466,576.78,61.057,79.876,3.98,164.81,22.21,0.348732436,1.49098984,0.160148229,25.91823026,13883.45646,288147.0844,5.497142398,20.15988329,9.093383403,14158.75575,2225.173675,4481.964216,282.447809,161.7004016,19.17102775,286.1617522,-0.035712908,506.6083604,19.45147523,3.643615497,0.734144171,0.528025205,0.133003922
Ethiopia,Merar,4,8,9.635602,42.66521454,Topsoil,8.17,0.13,7.25,5.5,1.71,759.131,695.123,83.213,146.145,2.98,135.7,16.47,0.280607615,3.173513079,0.316950496,22.61681199,12478.77411,180010.1248,5.09418467,20.46686216,9.134176222,12328.69988,2302.271996,6360.563231,334.3257971,200.9223522,18.78310031,344.7164116,2.080573245,543.4018144,18.08145499,2.700851767,1.418908235,0.652669008,0.084025123
Ethiopia,Merar,4,9,9.63700771,42.66434479,Topsoil,,0.08,5.9,4.9,1.03,763.854,744.615,106.384,122.946,1.2,153.85,16.29,0.203087635,3.922947479,0.973654129,24.98517138,19270.66708,154465.8638,9.659368469,31.10785845,13.96765082,22003.30873,3110.667491,8052.407778,363.2842441,325.0491566,29.30248129,271.1694599,8.161831958,237.6678902,34.44114627,4.811935876,1.02497718,0.499303929,0.155092038
Ethiopia,Merar,5,1,9.56340981,42.6958847,Topsoil,7.85,0.36,7.29,3.5,3.79,3702.622,1567.979,259.961,363.334,4,368.89,33.57,0.603618488,2.555153611,0.190878501,43.76209459,33134.79508,123539.4917,14.56769585,52.37444927,21.58926364,31515.09006,5872.545689,8687.472498,640.9489781,150.207198,56.75435734,555.500217,6.204546499,718.056435,41.79217972,6.063731913,1.134975873,0.48906872,0.178306556
Ethiopia,Merar,5,6,9.56082726,42.6940918,Topsoil,7.82,0.35,7.07,3.6,3.49,3123.15485,2143.115833,222.4835672,340.1940754,3.34,403.45,30.22,0.762360907,1.310136177,0.148442196,39.20391948,28581.42814,119714.7904,14.86583757,48.18185832,22.08142193,28584.744,5117.343514,8117.91216,616.1798708,148.687427,52.23251089,505.6822914,6.012279479,700.6341136,38.26578318,4.59050569,0.955786076,0.561819655,0.153573926
Ethiopia,Merar,5,9,9.56422806,42.69055176,Topsoil,7.98,0.41,7.16,3.2,3.91,2615.083,1262.643,301.477,318.577,6.4,210.83,32.71,0.640724433,2.290473957,0.047449107,41.52097592,30109.91474,117293.6164,14.25636608,47.07014053,22.09200327,29245.70462,5470.206617,8410.413614,698.0334486,124.8871453,51.64133875,553.9124939,6.089213656,741.5129563,54.48712543,5.243856396,1.021261155,0.538981617,0.166233057
Ethiopia,Merar,6,6,9.58398,42.69,Topsoil,7.76,0.41,6.58,2.2,4.41,3664.443,1925.199,389.349,415.796,5.84,309.17,41.99,0.850920983,3.627973108,0.341195806,54.01508801,40371.77915,83251.78378,17.75932375,64.27334401,26.73476822,37901.45463,7530.703503,10600.35175,832.6592432,182.8499321,69.97019578,646.9902643,7.86216391,734.1593047,55.28814105,6.57569474,1.226350776,0.521730061,0.180937393
Ethiopia,Merar,6,7,9.59122276,42.6940918,Topsoil,7.93,0.16,3.37,1.4,1.96,2433.459,1346.649,448.175,135.403,2.66,225.41,40.65,0.891426003,5.28594308,0.230204329,55.7033861,50300.54026,59252.9919,20.46970069,80.5465616,31.04910126,47305.58642,8715.132763,15113.35582,1042.61149,155.3821114,87.89898908,326.9362672,9.826263867,244.7048402,70.3404443,6.172457442,1.115767593,0.213953073,0.19654733
Ethiopia,Merar,6,8,9.58550739,42.69350815,Topsoil,8.14,0.59,9.93,3.8,6.15,2110.546,1254.464,204.164,1463.772,268.24,466.59,25.28,7.93105399,5.311162903,0.47084116,43.45472648,24818.76492,140571.0632,10.56461046,38.0334162,28.06959546,24032.41976,11389.27112,10612.2766,683.6816635,328.4577179,41.03147223,2389.670397,4.261425461,1077.422626,74.69508421,4.552890195,0.901644053,0.913278826,0.168461931
Ethiopia,Merar,7,4,9.61571789,42.68635941,Topsoil,7.84,0.31,10.74,7.4,3.3,1379.094,499.562,108.739,151.091,3.66,175.19,23.37,0.312986552,1.261370303,0.110489258,28.73861264,15663.08151,259818.1221,6.152001254,21.3275391,10.77816715,15472.91016,2615.054756,4505.590329,371.9174102,123.8602123,20.27312734,383.3003129,0.710181112,592.7253661,22.03765874,3.103025936,0.639159355,0.795256746,0.104773146
Ethiopia,Merar,7,5,9.61236,42.68845367,Topsoil,7.92,0.3,9.06,5.8,3.21,1716.826,893.144,158.574,159.455,4.9,199.29,27.18,0.413303226,1.674725082,0.145806016,33.33736173,22951.03753,208360.4196,10.32564333,33.64732672,16.1054243,22410.92959,3661.854371,6125.607986,496.1635933,137.258457,36.005774,400.2929917,3.637980965,573.8013693,30.67610003,4.588476779,0.894822085,0.553614736,0.159367675
Ethiopia,Merar,7,7,9.61791229,42.68718338,Topsoil,7.84,0.2,11.5,9.5,1.97,887.969,311.495,42.528,53.305,5.04,179.31,15.95,0.269837563,0.933970721,0.093821302,16.97332109,9138.59951,311674.0366,3.852549882,12.47215482,6.837516115,9409.330559,1910.748188,3224.216726,226.6088066,106.3331559,12.2684045,207.3011557,-1.338460478,447.3667806,11.24934025,2.462765239,0.50727983,0.950627173,0.09576555
Ethiopia,Merar,7,9,9.61676025,42.69240189,Topsoil,7.88,0.25,7.03,4.3,2.76,2458.973,1031.123,141.18,209.238,6.34,291.39,30.09,0.257785803,2.397373388,0.492150677,35.44683848,25450.81604,156854.6639,11.8338448,40.10996525,19.62386939,24674.93137,3181.994478,7150.948562,459.4227285,235.9006312,43.56848827,418.779657,4.165842937,525.3713578,32.47189941,4.757096227,0.967249264,0.456358667,0.140060411
Ethiopia,Merar,7,10,9.6117878,42.69111633,Topsoil,8.03,0.24,8.96,6.4,2.58,1263.646,605.951,132.362,94.632,3.66,199.96,22.98,0.286163445,1.433224653,0.153186652,29.64155122,19352.99288,222653.2134,8.937403652,28.73872809,13.57990052,19061.56086,2996.579554,5130.882325,481.3875254,119.0448458,30.91826314,342.2396547,2.541640751,487.880609,24.2918157,3.904761777,0.761381948,0.534107589,0.13364382
Ethiopia,Merar,8,1,9.62883186,42.6960907,Topsoil,7.69,0.34,9.03,5.3,3.73,1794.163856,1158.840227,170.0593311,198.1776857,5.1,171.87,26.17,0.857860786,0.906105893,0.125297177,33.79528996,17543.24264,167102.7689,10.24736781,28.70833383,12.59656526,20095.2681,2476.740804,5162.851933,516.5037364,118.9178957,27.05687456,373.2573023,2.470211481,545.9622538,25.71857205,2.321661397,0.817882679,0.656473557,0.140508033
Ethiopia,Merar,8,2,9.63117027,42.69410324,Topsoil,7.84,0.36,9.45,5.6,3.85,1758.386,761.224,111.883,167.41,5.24,172.89,27.62,0.280443042,1.679470953,0.160445354,32.19970015,17243.22026,202668.7262,10.47534887,26.98326681,11.12964124,18746.20525,2021.261908,4479.676152,345.2171639,129.1279874,29.70115316,379.1930207,2.254465815,629.0266779,24.91856724,4.183365591,1.464674299,0.951299355,0.169222522
Ethiopia,Merar,8,3,9.62812233,42.6939621,Topsoil,7.78,0.57,8.8,2.4,6.44,4646.285,2080.457,414.924,409.318,5.04,291.88,53.91,0.306678114,2.561750168,0.180025516,66.0888693,41096.90024,94492.87554,16.46019298,63.65342744,23.25089105,39477.66632,3290.648194,9745.354824,802.1118151,154.1313847,64.15303934,607.3243338,7.820527516,833.4698544,51.39049343,6.350542141,1.577418717,1.122738583,0.291831105
Ethiopia,Merar,8,7,9.63401032,42.69443512,Topsoil,7.93,0.31,6.72,3.4,3.33,2534.016,2707.224,269.46,361.252,11.16,270,38.35,0.7589194,2.925467137,0.198174488,49.53822049,37656.71226,127953.1262,16.11606882,53.48934444,26.81797518,35072.20129,5316.194174,9691.643213,740.2778876,144.977797,54.17848253,568.1766648,5.04047054,555.4759813,45.44050956,4.281738725,1.086635367,0.297701568,0.154678029
Ethiopia,Merar,8,9,9.63044739,42.69338989,Topsoil,7.98,0.36,10.38,7,3.38,1857.216,1752.91,103.802,208.284,10.18,236.16,25.64,0.406594297,1.700690292,0.193448172,31.95142493,16798.36692,231809.2629,7.49329471,25.47255757,10.4794373,17520.53793,2502.751749,5048.254519,347.1490971,178.3124752,25.16441866,420.6062809,1.314017181,685.4599764,23.24777698,3.650441591,0.8300583,0.720500465,0.132015014
Ethiopia,Merar,8,10,9.63646793,42.69252777,Topsoil,8,0.34,8.38,5,3.36,1845.454,974.73,240.917,298.761,9.54,197.82,30.45,0.962790029,2.228473649,0.186826645,38.63438729,24553.60562,168707.7042,11.3454652,36.85127272,18.64797511,24179.31181,4342.704654,7360.229919,610.7989808,134.0479894,40.24234682,483.9183563,2.891723388,581.2834024,34.5193992,4.098158191,0.812424352,0.491155083,0.143978096
Ethiopia,Merar,11,2,9.61501217,42.70767593,Topsoil,8.04,0.24,5.35,2.9,2.5,2244.066,1025.604,162.532,327.259,19.32,225.52,28.96,0.738246715,2.377672916,0.134919208,35.2867665,26998.13649,101220.0465,11.36499584,42.15115357,19.60287665,25466.36326,4446.1298,7160.410793,490.5305767,112.9593139,43.98707487,568.7134165,6.550357055,506.6402557,39.53148463,4.168393695,0.833182737,0.46106994,0.131017692
Ethiopia,Merar,11,3,9.61841297,42.71036148,Topsoil,7.96,0.23,4.76,2.2,2.57,2906.97785,3156.636936,275.6680562,288.8866251,7.4,293.09,32.65,0.891554344,2.583875904,0.207444782,36.77462617,35122.97008,76553.66819,15.80002668,53.83541569,25.09617573,32183.60866,6318.961704,8767.496524,684.6097626,153.7791421,55.47776315,432.6433392,8.497833038,482.7772643,47.04546699,4.070997482,0.900725616,0.169436323,0.145054294
Ethiopia,Merar,11,6,9.61318302,42.70731735,Topsoil,8.14,0.83,12.01,3.6,8.39,1231.621,1028.744,226.293,1734.415,505.6,832.55,30.96,9.790186182,5.993003087,1.552156889,49.91279911,17285.84647,128785.0841,8.150004268,27.55937103,22.55449347,17452.84629,8824.37197,8563.381366,528.9120842,506.1584755,30.32222304,2555.10325,3.69360415,1717.228048,71.79416934,3.244315161,0.917261411,0.867009888,0.136376011
Ethiopia,Merar,11,8,9.61835289,42.70838165,Topsoil,8.05,0.23,5.37,2.8,2.58,2533.79,2016.441,274.83,331.29,18.98,273.22,30.96,3.219877133,3.572180424,0.353083314,43.27429697,33246.96408,97427.62803,14.11402425,50.85131283,23.91667457,30707.70791,7119.631359,8935.364418,647.1034295,175.0104069,53.85189926,523.1468838,7.041377943,579.8041532,46.64090741,4.763910955,0.899149543,0.523979691,0.15168921
Ethiopia,Merar,11,10,9.61680031,42.70482635,Topsoil,8.11,0.16,4.7,3,1.73,1142.917,1239.799,121.972,142.196,7.62,187.97,20.16,0.447269682,1.570334787,0.186580162,23.06697249,17433.94468,100671.6436,8.965785673,28.38006799,13.23544752,17637.01659,3213.049457,4589.71633,385.3042437,126.4007869,29.71405563,365.0295992,3.72568775,378.9091072,27.45165096,2.710454909,0.64052456,0.325183329,0.091534898
Ethiopia,Merar,13,2,9.56439781,42.73083878,Topsoil,8.08,0.35,6.35,2.4,3.92,4138.555,4220.255,394.825,475.567,7.14,487.37,37.67,0.883955153,3.749283727,0.375625625,48.70014213,39054.83065,92185.739,16.52498989,61.74655204,26.95401921,36535.12108,7712.200521,9771.853046,804.3899744,177.5782074,66.89646482,647.764137,7.46441181,678.4579337,52.7410953,5.797163979,1.104314227,0.447530416,0.173729691
Ethiopia,Merar,13,3,9.56857014,42.73228455,Topsoil,7.81,0.37,6.37,2.2,4.19,3951.759312,2782.411104,398.8439925,382.6208635,4.2,411.55,42.75,1.063233088,3.157720477,0.211369746,53.55969632,41054.81186,77272.1934,19.52420669,70.99264854,27.87097617,39408.01106,7937.022527,11077.10307,862.760483,140.5764247,74.60393448,526.774573,8.742920196,616.5684298,58.16049764,5.990487264,1.108322031,0.519919284,0.163770241
Ethiopia,Merar,13,10,9.56629753,42.73397064,Topsoil,8.14,0.64,10.96,4.4,6.53,1604.147,1447.908,434.355,1309.077,293,523.86,25.71,10.91635093,6.180345354,1.499253372,45.7107945,24095.31153,158607.6534,10.3005014,36.7113751,26.48807214,23440.04269,10842.71839,9366.597245,874.6597897,483.3212087,41.47287189,1966.993521,5.149816906,1265.45904,258.1942675,4.332204644,0.828623588,0.628643378,0.25951359
Ethiopia,Merar,14,9,9.59219265,42.72822571,Topsoil,8.04,0.73,11.93,4.4,7.49,1278.113,1242.128,246.51,1429.111,294.8,489.99,26.47,12.76973555,5.864958876,0.972907086,47.61735466,21100.88357,157489.1315,9.317900488,32.86806338,23.4001782,20683.65692,11396.73532,9716.30548,594.1868829,365.019515,36.26359403,2021.820589,3.419839155,1450.302253,77.37108684,3.996955041,0.925576222,0.785720332,0.168375478
Ethiopia,Merar,15,3,9.60923767,42.73840714,Topsoil,7.99,0.75,12.15,4.4,7.7,2838.348,1331.67,497.77,300.553,306.2,513.08,27.3,13.20884666,6.143249879,0.996422486,49.52630654,47464.18408,70833.14252,19.61612045,76.53157702,31.83574854,45410.49475,9470.516347,14688.9377,1014.654012,160.196015,81.07549608,493.629448,9.505696601,357.6975849,68.67623414,5.742815663,0.99743062,0.216637456,0.206890385
Kenya,Mbalambala,1,2,-0.147003,38.99001312,Topsoil,8.43,0.04,0.76,0.3,0.41,2628.563,1025.755,698.863,149.056,1.66,167.3,32.3,1.054294865,7.086903843,2.357556915,52.49618348,47913.90178,19196.11249,12.2944985,32.82345078,17.09613855,38509.3879,7387.242093,13236.86538,1078.048988,899.0555222,26.20593579,400.2402497,7.364038107,159.8248251,51.68512927,1.013677475,1.09121067,0.034564526,0.065778511
Kenya,Mbalambala,2,5,-0.12959801,38.99165726,Topsoil,8.4,0.08,1.27,0.5,0.73,2090.069,892.954,580.163,103.969,2.96,180.08,26.42,1.464452447,7.739036017,1.668538568,43.75214537,44850.63155,22849.94481,13.57176638,33.27874567,16.85265261,33883.14737,8898.279455,13458.27387,1019.262112,533.609611,27.44817475,361.6360141,6.907414728,203.6963064,39.2497647,0.754385177,1.259094687,0.109090261,0.0902939
Kenya,Mbalambala,2,6,-0.129252,38.989254,Topsoil,8.55,0.06,1.04,0.5,0.52,2105.065,865.574,554.172,186.477,3.56,137.53,21.88,1.140396197,6.19124249,1.43267642,36.54046418,39831.19954,21705.16627,12.0823514,29.9898249,15.41780309,30545.87924,8166.074937,12096.20615,927.6565987,554.0546873,23.79169694,361.8348983,7.017139549,144.8708767,37.02806651,0.663501219,1.065059765,0.067156085,0.091724265
Kenya,Mbalambala,3,1,-0.105332,38.99247742,Topsoil,8.02,0.15,1.69,0.1,1.59,1847.513,1201.429,605.89,352.301,10.6,62.49,12.97,2.092632609,1.571000504,0.51569142,20.01368386,20134.5312,10634.76425,7.68769875,5.385114935,4.856934929,33494.48209,10157.15253,3648.576858,1142.94877,1047.170074,4.834758854,735.9852843,9.486613376,190.1142904,107.1316893,1.166209719,2.294895226,0.951512931,0.135422211
Kenya,Mbalambala,3,3,-0.105678,38.99494553,Topsoil,8.64,0.04,0.78,0.3,0.43,2101.373,1043.732,613.863,236.017,4.42,115.49,12.25,0.577335671,0.943446573,4.066195696,20.44351844,56897.04984,37874.29639,11.20980519,18.56891781,9.462228957,73646.27243,16189.1229,8496.602901,2227.761313,3189.657501,14.82632729,673.5701649,15.21052228,130.523498,158.2195044,2.198660002,3.870829681,0.090397291,0.180573894
Kenya,Mbalambala,3,4,-0.102843,38.98800278,Topsoil,8.4,0.03,0.76,0.5,0.25,1405.082,1079.305,621.29,167.261,3.38,90.45,14.72,1.582789965,2.063633971,0.458570781,21.01052536,32006.02434,22687.69756,9.981269553,14.40168791,7.998862289,39253.76701,6857.897223,6616.476598,1319.599849,697.5802078,11.58151581,655.0260264,8.708567455,144.6850738,79.85767029,1.081820751,1.883755071,0.269827472,0.097764964
