Lat,Lon,C,Red,Green,Blue,NIR,NDVI,EVI,SAVI,RVI,Precipitation,Minimum Temp.,Maximum Temp.,DEM,Aspect,Slope,TWI,Category
-32.02805556,27.49694444,2.1,9847.233,8641.731,7715.403,12585.389,0.121,0.521,0.181,1.28,8.6,5.0,19.0,1080.087,-1.275,16.553,6.875,2.0-3.0
-31.515,28.75555556,0.1,9728.994,8511.1,7570.648,12918.84,0.142,0.582,0.212,1.338,58.9,8.0,22.0,747.787,-2.738,7.761,4.241,<= 0.5
-31.68555556,28.765,0.6,10716.828,9382.0,8180.71,14771.449,0.16,0.595,0.24,1.389,64.5,8.0,22.0,833.398,-2.736,7.51,5.697,0.5-1.0
-31.9225,28.16305556,0.9,10304.318,8955.942,7924.896,13504.916,0.135,0.526,0.203,1.317,4.0,8.0,23.0,763.286,-1.906,3.399,7.974,0.5-1.0
-31.53055556,28.93833333,1.3,9040.873,8171.554,7321.428,13400.099,0.194,0.892,0.291,1.493,68.3,8.0,21.0,982.2,1.369,13.564,6.449,1.0-2.0
-31.79888889,28.98305556,2.3,9749.047,8733.628,7732.144,14079.395,0.182,0.77,0.273,1.461,89.6,10.0,22.0,572.478,2.743,9.745,7.443,2.0-3.0
-31.72083333,27.55916667,0.9,10962.829,9330.334,8152.943,14142.757,0.128,0.453,0.193,1.303,78.4,11.0,23.0,1195.477,-1.22,13.696,6.335,0.5-1.0
-31.65388889,28.24472222,0.5,10341.485,8853.641,7797.927,13494.311,0.133,0.51,0.2,1.314,59.6,8.0,23.0,749.323,-0.957,4.253,5.917,<= 0.5
-31.53861111,28.71166667,0.9,10128.814,8815.474,7755.606,13905.067,0.157,0.603,0.236,1.383,10.6,6.0,21.0,720.524,-2.319,3.302,8.403,0.5-1.0
-31.59222222,27.26555556,0.6,9927.768,8720.884,7813.456,12790.909,0.127,0.551,0.191,1.297,69.6,9.0,23.0,1531.061,-3.083,7.509,6.304,0.5-1.0
-31.82138889,28.14666667,0.4,10830.139,9206.449,8028.16,14449.986,0.145,0.511,0.218,1.348,63.1,8.0,23.0,670.79,-2.217,7.556,5.33,<= 0.5
-31.46916667,28.17472222,3.5,9165.554,8109.354,7316.938,11567.924,0.114,0.527,0.172,1.264,8.1,4.0,18.0,1503.673,1.328,22.973,6.914,3.0-4.0
-31.93555556,27.02416667,0.4,9916.333,8715.292,7818.398,12170.307,0.103,0.459,0.154,1.232,71.4,11.0,25.0,1139.062,1.431,4.102,6.679,<= 0.5
-31.39027778,28.75083333,1.2,10344.389,8889.245,7794.019,14139.454,0.156,0.589,0.234,1.383,99.1,15.0,25.0,1085.473,2.527,4.24,6.317,1.0-2.0
-31.30722222,28.50861111,1.6,10817.356,9255.046,7943.888,14660.888,0.151,0.51,0.227,1.367,9.0,3.0,18.0,1506.809,-1.776,7.133,7.187,1.0-2.0
-31.85222222,27.31888889,0.7,9866.357,8764.541,7774.743,13299.55,0.149,0.638,0.223,1.357,75.6,11.0,24.0,1170.917,-1.786,7.334,6.51,0.5-1.0
-32.11611111,27.53027778,0.9,10260.692,8967.326,7994.205,13291.264,0.129,0.535,0.194,1.301,61.2,7.0,22.0,822.714,2.806,4.099,6.362,0.5-1.0
-32.07777778,28.25083333,1.8,9814.256,8683.471,7797.753,13698.879,0.165,0.699,0.248,1.405,163.8,13.0,23.0,991.439,2.619,13.901,5.473,1.0-2.0
-31.55277778,28.51972222,0.9,9924.923,8666.333,7723.578,13854.652,0.165,0.654,0.248,1.404,8.4,5.0,21.0,843.67,0.321,6.728,7.478,0.5-1.0
-31.65138889,28.44722222,1.9,10419.308,9172.471,7907.752,15677.638,0.202,0.737,0.302,1.518,9.1,5.0,21.0,878.386,2.888,17.208,4.127,1.0-2.0
-32.22805556,27.87222222,0.9,9431.125,8471.709,7541.066,13237.046,0.168,0.749,0.252,1.411,66.0,12.0,22.0,928.544,0.982,16.687,6.437,0.5-1.0
-31.6525,28.86472222,1.8,9834.161,8660.596,7620.102,13485.851,0.157,0.626,0.235,1.382,68.6,9.0,22.0,590.041,-0.404,3.742,6.752,1.0-2.0
-31.48277778,28.84861111,1.0,9273.386,8223.166,7438.445,12095.32,0.132,0.615,0.199,1.308,95.9,16.0,25.0,909.99,0.639,12.903,7.861,0.5-1.0
-31.62277778,28.10833333,0.8,9988.599,8677.309,7749.627,13883.801,0.164,0.649,0.245,1.399,8.3,5.0,20.0,832.261,-0.916,6.73,7.46,0.5-1.0
-32.0425,27.55722222,0.4,10436.923,9066.148,7939.344,14538.591,0.165,0.604,0.247,1.401,8.7,6.0,20.0,1019.281,-1.838,6.581,8.107,<= 0.5
-32.11166667,28.07444444,0.4,9704.82,8574.932,7692.879,13508.168,0.164,0.703,0.246,1.4,100.4,16.0,26.0,842.73,0.235,4.329,5.83,<= 0.5
-32.13277778,27.61416667,2.3,9922.246,8836.876,7769.652,13567.672,0.156,0.659,0.234,1.377,62.1,7.0,21.0,1088.531,2.4,25.442,8.126,2.0-3.0
-31.98222222,28.40166667,0.4,10785.402,9387.03,8234.684,14963.012,0.163,0.604,0.245,1.394,70.0,8.0,22.0,659.086,-2.223,7.846,1.614,<= 0.5
-31.52,27.51444444,0.5,10576.501,9213.141,8018.439,15020.544,0.175,0.668,0.263,1.44,73.6,9.0,23.0,1497.13,-2.316,4.234,6.655,<= 0.5
-31.62138889,26.90611111,0.9,10602.756,9019.287,7876.083,13266.556,0.113,0.405,0.169,1.261,58.7,10.0,25.0,1265.448,-2.07,1.328,5.746,0.5-1.0
-31.63055556,27.97027778,1.2,8874.202,8098.784,7409.37,11796.618,0.141,0.819,0.212,1.337,81.7,12.0,24.0,994.633,0.77,31.794,7.826,1.0-2.0
-31.89472222,27.03583333,0.9,10068.179,8948.532,7972.471,12881.792,0.122,0.554,0.183,1.289,70.7,11.0,24.0,1186.964,2.526,3.968,6.997,0.5-1.0
-31.43777778,28.88888889,1.5,9734.557,8689.624,7623.894,14596.102,0.199,0.791,0.298,1.512,101.8,15.0,24.0,1166.427,-0.152,10.015,7.461,1.0-2.0
-26.18888889,30.82555556,2.7,10006.238,8847.373,7868.513,13775.224,0.158,0.679,0.237,1.389,131.7,11.0,23.0,1544.351,2.095,13.468,7.105,2.0-3.0
-31.70611111,28.85416667,2.0,8823.54,8155.89,7272.14,12949.678,0.189,0.952,0.284,1.476,72.8,9.0,22.0,699.321,-0.787,34.979,7.338,1.0-2.0
-31.59777778,28.11416667,2.0,7467.378,7174.493,6731.412,12906.423,0.267,1.943,0.4,1.73,8.3,5.0,20.0,1056.47,1.657,19.987,6.198,1.0-2.0
-32.03416667,27.16638889,0.2,9500.083,8595.496,7728.492,13352.419,0.169,0.835,0.253,1.423,51.7,7.0,22.0,992.911,-2.135,3.441,8.077,<= 0.5
-30.98638889,28.70583333,1.8,9432.875,8150.798,7381.489,12252.329,0.129,0.539,0.194,1.305,101.3,14.0,25.0,1279.91,-0.792,13.891,5.772,1.0-2.0
-31.78305556,28.79888889,1.5,9685.899,8552.616,7548.006,13266.083,0.157,0.641,0.235,1.381,73.0,9.0,22.0,707.267,2.296,14.136,-0.18,1.0-2.0
-30.95777778,28.78388889,3.4,9722.291,8460.759,7443.622,12484.587,0.124,0.488,0.187,1.292,100.1,15.0,26.0,1291.031,-0.361,10.959,3.839,3.0-4.0
-26.26527778,30.91,2.5,8889.381,8171.586,7533.79,12526.936,0.169,1.018,0.254,1.42,137.9,12.0,24.0,1386.966,1.606,16.173,7.925,2.0-3.0
-32.05527778,27.77444444,0.4,10305.401,8997.304,7956.018,13127.125,0.121,0.479,0.182,1.28,9.6,6.0,21.0,771.163,2.443,4.307,5.804,<= 0.5
-31.47027778,28.59777778,2.1,7373.66,7067.381,6743.478,11264.492,0.209,2.117,0.313,1.53,8.4,5.0,21.0,830.956,1.148,31.712,7.91,2.0-3.0
-32.03388889,27.355,0.3,9821.651,8647.345,7631.914,12702.605,0.128,0.514,0.192,1.298,55.9,8.0,23.0,781.092,1.65,0.433,7.432,<= 0.5
-31.51361111,27.57666667,1.3,10346.75,8843.239,7817.682,13626.482,0.139,0.538,0.208,1.331,73.7,9.0,24.0,1358.595,-0.995,9.781,8.204,1.0-2.0
-31.66916667,27.9475,0.9,10541.617,8981.009,7785.534,14485.355,0.158,0.556,0.238,1.392,80.1,12.0,25.0,951.118,-1.626,7.245,6.495,0.5-1.0
-31.72638889,26.92111111,1.1,10098.856,8919.623,7991.699,12429.125,0.105,0.504,0.157,1.243,61.9,10.0,25.0,1233.136,2.673,0.752,7.184,1.0-2.0
-32.065,28.39111111,0.9,9680.535,8630.257,7778.583,13274.071,0.157,0.71,0.236,1.377,163.2,13.0,24.0,768.897,1.569,6.592,7.79,0.5-1.0
-32.22277778,27.77305556,0.8,10789.443,9438.275,8188.319,14426.869,0.144,0.521,0.216,1.342,62.1,13.0,23.0,650.332,-2.35,19.318,7.153,0.5-1.0
-31.66722222,27.80611111,2.0,10281.305,8711.919,7623.635,14269.112,0.162,0.548,0.244,1.394,81.1,12.0,24.0,1068.722,-1.938,7.796,4.135,1.0-2.0
-31.67416667,26.82444444,0.6,10302.424,9106.559,7983.91,13332.904,0.129,0.532,0.193,1.304,63.6,8.0,23.0,1481.957,-1.519,3.282,9.26,0.5-1.0
-31.40805556,28.77555556,2.2,8354.241,7633.736,7084.263,11444.124,0.154,0.928,0.231,1.373,99.1,15.0,25.0,1102.28,-1.836,16.48,7.029,2.0-3.0
-26.21222222,30.975,2.1,9255.923,8494.063,7542.933,14543.432,0.223,1.033,0.334,1.602,138.6,12.0,23.0,1490.851,3.062,7.024,7.396,2.0-3.0
-30.85056,28.77917,5.0,10074.389,8697.138,7739.694,13249.449,0.137,0.536,0.205,1.322,161.3,14.0,24.0,1080.445,-1.343,10.659,5.934,> 4.0
-31.66083333,28.04194444,0.9,9981.105,8788.995,7743.587,13624.128,0.155,0.621,0.233,1.374,8.3,6.0,21.0,843.356,2.896,3.38,8.149,0.5-1.0
-31.43666667,28.56972222,2.7,7620.377,7181.076,6770.506,11744.672,0.212,1.628,0.319,1.545,8.4,5.0,20.0,871.988,-1.763,1.388,5.081,2.0-3.0
-32.04805556,27.90277778,0.9,9789.885,8668.952,7689.846,13967.693,0.176,0.745,0.264,1.449,61.1,11.0,22.0,945.288,-1.734,4.2,6.278,0.5-1.0
-32.11555556,27.81861111,1.7,9151.566,8128.673,7427.714,12389.324,0.15,0.715,0.225,1.362,60.3,11.0,22.0,1084.271,0.462,19.842,6.564,1.0-2.0
-32.2375,28.05,1.0,10502.898,9346.103,8294.249,15060.568,0.18,0.741,0.27,1.454,111.0,16.0,26.0,801.462,-0.527,10.883,4.511,0.5-1.0
-32.02361111,27.39472222,0.4,10743.28,9328.615,8101.503,14515.073,0.149,0.541,0.223,1.363,57.3,8.0,23.0,799.269,-0.604,4.138,6.25,<= 0.5
-31.78972222,28.81805556,2.4,9672.052,8499.07,7481.326,13413.385,0.162,0.64,0.243,1.398,73.0,9.0,22.0,718.708,-1.548,13.492,6.278,2.0-3.0
-31.71833333,27.86111111,1.9,10456.64,8997.967,7811.635,15157.175,0.185,0.657,0.278,1.469,82.1,12.0,24.0,1011.676,-2.241,16.907,5.975,1.0-2.0
-31.60527778,26.94388889,0.8,10704.213,9239.048,8041.662,14200.392,0.142,0.531,0.213,1.34,57.7,11.0,25.0,1240.196,-2.442,0.592,7.52,0.5-1.0
-31.48222222,28.69055556,1.2,9801.995,8602.629,7613.643,14119.208,0.181,0.707,0.271,1.449,9.2,5.0,21.0,745.566,-2.63,1.458,4.435,1.0-2.0
-31.58888889,28.85305556,1.0,10805.612,9409.181,8217.09,14183.249,0.136,0.505,0.203,1.322,65.7,8.0,22.0,776.128,-1.169,7.278,6.219,0.5-1.0
-31.27694444,28.54694444,1.3,10533.456,9181.948,7968.707,13877.717,0.137,0.494,0.205,1.322,9.1,4.0,20.0,1070.315,2.513,20.342,4.435,1.0-2.0
-31.82027778,28.25027778,0.6,10356.156,8985.928,7947.363,13763.361,0.142,0.551,0.214,1.337,66.7,9.0,23.0,645.574,2.259,4.676,3.15,0.5-1.0
-31.62694444,26.9675,0.5,11005.065,9382.713,8167.976,13365.425,0.098,0.345,0.147,1.222,60.1,11.0,25.0,1221.963,2.322,3.45,8.252,<= 0.5
-31.37416667,28.87583333,0.7,9950.398,8707.649,7646.268,13669.957,0.159,0.619,0.238,1.384,99.5,16.0,26.0,1078.202,-0.056,4.683,3.467,0.5-1.0
-31.595,26.92555556,0.8,10372.647,9137.241,8049.033,13089.366,0.118,0.547,0.177,1.285,57.7,11.0,25.0,1241.633,1.798,1.06,6.544,0.5-1.0
-32.18472222,28.11416667,1.2,10867.421,9464.731,8377.757,14887.564,0.161,0.632,0.241,1.392,105.7,16.0,25.0,864.698,2.882,7.244,6.403,1.0-2.0
-31.49083333,28.20277778,0.6,10972.737,9239.187,8051.762,15327.745,0.167,0.553,0.25,1.406,8.1,4.0,18.0,883.386,-2.704,17.237,3.618,0.5-1.0
-31.89055556,28.00888889,3.6,9662.388,8452.311,7572.895,13509.928,0.164,0.67,0.247,1.403,62.3,7.0,21.0,1224.377,0.998,9.71,8.336,3.0-4.0
-31.89444444,28.45555556,1.2,10815.298,9391.507,8195.201,14868.719,0.159,0.577,0.238,1.383,71.3,9.0,22.0,569.415,-2.009,13.075,6.928,1.0-2.0
-31.71167,28.12889,13.0,10358.767,9011.15,7845.645,14878.271,0.18,0.661,0.27,1.449,155.6,15.0,26.0,761.994,-1.087,4.228,5.993,> 4.0
-31.55888889,28.95166667,2.8,9665.396,8601.99,7592.099,12881.883,0.143,0.595,0.214,1.338,69.7,8.0,21.0,897.362,1.586,13.459,6.579,2.0-3.0
-31.74277778,28.48444444,0.5,10482.173,9010.185,7883.733,14093.093,0.148,0.533,0.222,1.353,9.2,5.0,20.0,833.526,-3.107,9.767,7.759,<= 0.5
-31.63472222,27.80888889,1.1,10573.523,9028.051,7825.413,14337.162,0.153,0.532,0.229,1.37,79.8,11.0,24.0,957.966,-2.033,6.74,7.573,1.0-2.0
-32.16861111,28.03888889,0.6,10559.482,9210.231,8255.175,14498.37,0.162,0.66,0.242,1.393,108.7,16.0,25.0,946.054,-0.455,9.531,9.094,0.5-1.0
-33.933333,19.172222,1.5,8900.463,8211.21,7471.369,11261.319,0.115,0.773,0.173,1.264,67.0,6.0,15.0,570.483,2.028,54.215,6.28,1.0-2.0
-31.36666667,28.64444444,2.8,10297.914,8868.66,7691.293,14812.493,0.181,0.644,0.271,1.455,9.2,4.0,20.0,890.876,-2.326,10.01,7.197,2.0-3.0
-31.64888889,28.69361111,1.7,9230.741,8106.82,7423.484,12514.736,0.151,0.704,0.226,1.365,9.7,5.0,21.0,805.007,0.846,10.786,5.142,1.0-2.0
-31.84777778,27.42222222,0.4,9868.547,8676.528,7797.869,11978.199,0.096,0.424,0.144,1.217,77.8,12.0,24.0,922.713,0.402,7.71,4.901,<= 0.5
-31.82611111,28.12305556,0.5,10126.283,8857.079,7832.294,14050.701,0.163,0.632,0.245,1.395,61.8,8.0,22.0,766.594,2.477,13.249,6.847,<= 0.5
-31.95416667,28.08027778,0.8,10724.652,9240.143,8125.988,14084.522,0.136,0.492,0.204,1.316,65.0,8.0,22.0,770.965,2.53,9.816,7.533,0.5-1.0
-32.12138889,27.9575,0.4,10528.123,9154.428,8099.359,14221.286,0.15,0.583,0.226,1.359,31.2,7.0,20.0,931.627,-2.666,4.384,5.763,<= 0.5
-32.14666667,27.27027778,0.6,9483.801,8645.228,7768.936,13155.276,0.16,0.809,0.24,1.392,58.1,7.0,21.0,869.851,2.003,19.7,6.641,0.5-1.0
-31.40166667,28.56638889,2.3,7521.75,7170.218,6700.014,14971.248,0.327,1.914,0.491,1.995,9.1,4.0,19.0,1080.319,1.05,3.72,7.419,2.0-3.0
-31.63972222,28.20722222,0.7,9861.351,8731.536,7714.763,14106.287,0.178,0.739,0.267,1.444,58.4,8.0,23.0,776.853,-0.961,3.265,8.74,0.5-1.0
-31.64083333,26.84555556,0.6,9999.258,8899.262,7884.932,12923.696,0.126,0.552,0.189,1.308,61.1,9.0,24.0,1425.155,-2.733,1.389,5.569,0.5-1.0
-31.59444444,26.93527778,1.2,9782.134,8718.459,7786.739,12731.308,0.128,0.587,0.192,1.312,57.7,11.0,25.0,1236.445,1.862,0.582,7.539,1.0-2.0
-31.88638889,27.10444444,0.4,10399.77,9058.248,7980.466,13285.919,0.121,0.466,0.182,1.281,71.9,11.0,25.0,1018.636,1.04,6.955,7.157,<= 0.5
-31.83055556,28.2,0.6,10651.955,9234.745,8044.127,13969.491,0.136,0.494,0.204,1.319,64.3,9.0,23.0,653.063,-1.501,7.399,5.764,0.5-1.0
-31.39555556,28.40055556,2.1,11559.955,9846.682,8427.428,14783.136,0.123,0.409,0.185,1.29,8.8,2.0,18.0,1395.724,-1.693,6.833,7.732,2.0-3.0
-31.54805556,28.43722222,3.6,7911.884,7487.173,6944.997,13160.022,0.246,1.642,0.368,1.668,8.3,5.0,19.0,1175.856,2.559,35.814,5.951,3.0-4.0
-26.2325,30.96666667,2.3,9478.198,8656.769,7674.083,14450.615,0.21,1.01,0.314,1.558,138.6,12.0,23.0,1418.273,1.565,16.763,6.691,2.0-3.0
-31.57277778,28.90138889,2.0,9848.636,8748.195,7632.241,14289.683,0.184,0.72,0.277,1.462,65.6,8.0,21.0,921.368,-1.882,6.673,7.71,1.0-2.0
-31.75555556,28.62722222,1.0,10483.189,9159.325,8029.669,14615.2,0.165,0.613,0.248,1.402,3.3,7.0,22.0,884.823,-2.859,4.617,4.434,0.5-1.0
-31.80916667,28.58888889,0.7,10252.457,8695.064,7672.245,13382.796,0.134,0.498,0.201,1.317,65.7,8.0,22.0,737.636,2.81,6.349,9.314,0.5-1.0
-31.2475,27.83,0.8,9791.045,8492.3,7573.154,12830.49,0.135,0.56,0.203,1.32,78.2,8.0,22.0,1680.573,-0.509,4.044,7.188,0.5-1.0
-31.61777778,28.19166667,0.4,9834.867,8681.39,7799.301,13351.473,0.152,0.66,0.229,1.364,9.0,5.0,21.0,738.601,2.626,1.131,5.849,<= 0.5
-31.77,28.6925,0.8,9261.189,8253.981,7492.325,12024.47,0.13,0.628,0.195,1.301,3.4,7.0,22.0,914.963,1.113,4.59,4.722,0.5-1.0
-32.11388889,27.46416667,2.8,9149.676,8269.99,7565.868,11600.467,0.118,0.642,0.176,1.27,59.9,8.0,22.0,877.29,0.925,10.889,4.546,2.0-3.0
-31.63972222,27.67416667,0.5,10530.731,8879.204,7769.475,13331.212,0.118,0.409,0.177,1.274,76.9,11.0,24.0,1129.53,-0.646,4.324,6.134,<= 0.5
-32.15083333,28.10083333,0.8,10376.181,9182.777,8105.913,14180.316,0.156,0.642,0.234,1.378,101.4,16.0,26.0,776.339,2.611,4.257,5.946,0.5-1.0
-31.82667,27.33417,7.0,10123.973,8840.212,7879.514,12694.543,0.113,0.469,0.17,1.261,137.8,13.0,26.0,1113.294,-1.225,4.108,6.644,> 4.0
-31.50972222,28.29055556,1.1,9657.355,8444.2,7519.245,13903.822,0.181,0.764,0.271,1.452,8.2,4.0,19.0,796.349,2.846,14.068,4.015,1.0-2.0
-31.93166667,28.30194444,0.5,10749.271,9175.085,8070.24,13782.452,0.125,0.453,0.187,1.291,66.2,8.0,22.0,738.24,-0.74,4.058,6.339,<= 0.5
-31.51722222,28.85333333,1.3,10142.243,8980.237,7953.732,13862.124,0.155,0.639,0.233,1.374,62.9,8.0,22.0,865.841,2.485,1.231,5.719,1.0-2.0
-32.24361111,27.99583333,0.7,8713.308,7960.791,7304.362,12160.353,0.165,0.96,0.248,1.399,68.4,11.0,22.0,871.8,1.379,19.06,8.309,0.5-1.0
-31.37417,28.87583,7.0,9950.398,8707.649,7646.268,13669.957,0.159,0.619,0.238,1.384,160.4,14.0,24.0,1078.202,-0.056,4.683,3.467,> 4.0
-31.55583333,26.95777778,0.8,10130.064,8835.413,7780.141,12936.68,0.122,0.476,0.183,1.282,57.3,10.0,25.0,1399.944,1.89,19.661,7.188,0.5-1.0
-32.05972222,27.44805556,1.3,10471.173,9116.049,8049.605,12908.466,0.104,0.404,0.156,1.236,58.6,8.0,22.0,885.024,0.832,7.206,6.509,1.0-2.0
-31.49416667,28.07361111,1.0,10789.468,9008.62,7820.971,14357.91,0.143,0.467,0.215,1.34,8.7,3.0,18.0,1318.989,-1.847,22.703,7.335,0.5-1.0
-32.22222222,27.65833333,2.8,9091.927,8466.122,7566.181,14704.32,0.233,1.234,0.35,1.625,69.7,9.0,22.0,793.838,2.244,38.298,7.07,2.0-3.0
-31.52416667,28.03888889,1.0,9909.996,8667.832,7658.811,13735.844,0.163,0.648,0.244,1.4,8.0,4.0,19.0,1345.466,-0.535,25.668,7.73,0.5-1.0
-32.26527778,28.06444444,0.8,10508.24,9234.571,8192.165,14185.52,0.151,0.615,0.226,1.362,114.9,16.0,25.0,835.282,0.08,9.74,7.845,0.5-1.0
-31.89388889,28.61888889,1.2,10187.917,9045.905,7936.863,14293.454,0.168,0.675,0.252,1.415,3.9,8.0,23.0,828.056,-0.745,6.726,7.462,1.0-2.0
-31.72416667,28.08833333,2.6,9747.196,8620.064,7689.64,14082.743,0.182,0.75,0.273,1.457,60.4,8.0,22.0,1025.452,1.454,13.863,5.663,2.0-3.0
-26.22833333,30.85388889,2.4,9817.521,8796.61,7846.176,13761.417,0.167,0.769,0.251,1.419,134.9,11.0,23.0,1451.322,2.301,13.067,7.884,2.0-3.0
-32.04944444,27.21916667,0.8,10107.368,8819.533,7866.371,12808.609,0.118,0.484,0.177,1.274,55.0,7.0,22.0,952.395,-2.95,3.614,7.53,0.5-1.0
-32.28888889,28.07277778,1.1,11017.613,9907.353,8815.336,13948.828,0.119,0.506,0.179,1.286,114.9,16.0,25.0,774.796,1.028,3.146,12.072,1.0-2.0
-31.80833333,27.015,1.0,10344.812,8937.043,7827.818,13715.428,0.141,0.536,0.212,1.34,65.1,12.0,25.0,1051.408,-1.592,7.13,6.835,0.5-1.0
-31.34444444,28.66805556,3.1,7872.098,7390.144,6869.218,12647.055,0.23,1.483,0.345,1.613,9.3,4.0,20.0,1121.686,0.856,12.906,8.058,3.0-4.0
-32.01944,28.09805,4.0,11070.971,9458.192,8378.887,14087.632,0.12,0.446,0.18,1.275,161.5,13.0,24.0,803.063,-0.948,4.399,5.562,3.0-4.0
-31.73083333,28.86222222,2.4,10041.084,8909.417,7735.215,14736.191,0.189,0.714,0.284,1.474,72.8,9.0,22.0,699.739,2.742,29.69,4.668,2.0-3.0
-32.54222222,28.53194444,3.2,9733.325,8942.675,8000.136,14433.114,0.2,0.923,0.3,1.514,120.5,19.0,26.0,114.993,0.339,6.544,6.003,3.0-4.0
-31.30805556,28.87833333,2.3,10395.937,9013.065,7822.731,15606.022,0.201,0.692,0.301,1.509,100.9,15.0,26.0,1070.632,-2.268,16.784,6.357,2.0-3.0
-31.57638889,26.95638889,0.7,10950.723,9359.184,8182.036,12778.001,0.077,0.274,0.115,1.172,57.3,10.0,25.0,1316.491,0.017,3.736,7.569,0.5-1.0
-31.25388889,27.81111111,1.0,9428.98,8466.607,7602.015,13593.476,0.181,0.891,0.272,1.461,74.3,10.0,24.0,1381.234,1.068,9.639,8.759,0.5-1.0
-30.96527778,28.70194444,2.2,10880.495,9293.076,8002.331,14371.739,0.139,0.469,0.209,1.329,101.3,14.0,25.0,1289.418,-2.953,16.862,6.353,2.0-3.0
-31.98277778,27.17555556,0.7,10525.534,9207.962,8087.483,13518.027,0.125,0.488,0.188,1.291,76.6,12.0,25.0,931.591,2.703,3.377,8.265,0.5-1.0
-31.31694444,28.41888889,1.0,11010.779,9439.941,8146.647,14474.876,0.137,0.471,0.206,1.324,8.8,2.0,18.0,1396.361,-0.662,10.978,3.18,0.5-1.0
-31.80444444,28.77194444,2.7,8611.545,7942.47,7190.848,13037.276,0.205,1.091,0.307,1.524,70.2,8.0,21.0,719.093,1.581,7.153,6.419,2.0-3.0
-31.62388889,27.79916667,2.0,10629.678,8970.526,7740.257,14839.456,0.166,0.562,0.249,1.416,79.5,11.0,24.0,1006.454,2.856,23.065,6.297,1.0-2.0
-31.615,28.42444444,0.7,10586.387,9149.221,8059.099,14324.2,0.15,0.562,0.226,1.359,8.4,5.0,21.0,756.814,-1.051,3.961,6.559,0.5-1.0
-31.78555556,28.94805556,2.9,9940.036,8961.183,7924.069,13976.767,0.171,0.731,0.257,1.422,4.6,9.0,23.0,552.141,-1.125,6.741,7.006,2.0-3.0
-31.31694,28.41889,10.0,11010.779,9439.941,8146.647,14474.876,0.137,0.471,0.206,1.324,171.2,12.0,24.0,1396.361,-0.662,10.978,3.18,> 4.0
-31.9225,28.16306,9.0,10304.318,8955.942,7924.896,13504.916,0.135,0.526,0.203,1.317,158.4,14.0,25.0,763.286,-1.906,3.399,7.974,> 4.0
-32.21861111,28.22194444,1.8,9582.163,8541.514,7707.818,13357.688,0.164,0.741,0.245,1.398,107.5,16.0,25.0,867.495,2.152,6.876,7.155,1.0-2.0
-31.65333333,27.885,1.5,10948.642,9028.991,7767.44,14237.097,0.132,0.419,0.198,1.314,79.2,12.0,25.0,848.838,-1.823,13.818,5.635,1.0-2.0
-31.93666667,27.47888889,1.9,9909.181,8673.769,7778.947,12652.724,0.121,0.524,0.182,1.286,83.5,11.0,24.0,999.191,1.797,9.691,8.209,1.0-2.0
-26.20694444,30.89944444,3.2,10136.344,8811.826,7814.96,13443.535,0.141,0.57,0.211,1.339,131.2,11.0,23.0,1628.899,-1.061,10.035,7.753,3.0-4.0
-32.17944444,28.08833333,0.6,10721.171,9401.101,8164.617,16005.739,0.197,0.709,0.296,1.504,166.1,13.0,23.0,920.398,-2.301,10.353,6.532,0.5-1.0
-26.19583333,30.9425,3.0,9341.847,8343.334,7529.068,13687.975,0.19,0.861,0.284,1.483,132.9,11.0,23.0,1596.688,0.85,3.604,8.07,2.0-3.0
-26.26722222,30.91555556,1.5,9253.648,8378.108,7567.278,13432.183,0.184,0.873,0.276,1.46,137.9,12.0,24.0,1438.696,1.746,10.833,5.457,1.0-2.0
-31.80527778,28.32055556,0.5,10242.679,8855.877,7800.274,13588.829,0.142,0.533,0.212,1.334,66.4,9.0,23.0,673.192,-2.825,3.373,7.952,<= 0.5
-30.82694444,28.55444444,1.4,10831.157,9045.061,7925.595,13439.806,0.108,0.357,0.162,1.246,95.8,14.0,25.0,1643.446,1.273,12.843,8.66,1.0-2.0
-31.81277778,27.00916667,0.6,10483.982,9230.81,8014.223,14501.368,0.16,0.623,0.241,1.403,65.1,12.0,25.0,1062.817,-1.68,3.655,7.543,0.5-1.0
-32.08888889,27.32138889,2.1,9288.439,8463.724,7757.701,11973.517,0.126,0.728,0.189,1.296,57.8,7.0,21.0,975.973,1.942,7.181,6.656,2.0-3.0
-32.3,28.08305556,0.7,10053.085,8911.263,7865.936,14713.948,0.188,0.743,0.281,1.468,118.4,16.0,26.0,768.348,-2.073,13.659,5.979,0.5-1.0
-31.64277778,27.37027778,1.0,9990.307,8844.143,7747.781,13034.86,0.134,0.594,0.202,1.321,69.0,11.0,25.0,1133.798,1.985,1.184,6.135,0.5-1.0
-31.71277778,27.36083333,0.4,10477.511,9056.065,7900.996,13596.832,0.131,0.488,0.196,1.309,70.6,11.0,25.0,1126.332,-2.621,1.139,6.251,<= 0.5
-30.84777778,28.68611111,1.0,11614.219,9416.663,8009.988,14730.228,0.12,0.352,0.18,1.281,98.4,15.0,26.0,1185.528,-2.17,15.96,8.428,0.5-1.0
-26.25833333,30.94166667,2.2,8798.134,8244.627,7418.492,13507.765,0.208,1.08,0.312,1.552,135.7,11.0,23.0,1637.803,1.002,6.497,8.927,2.0-3.0
